X,Y,OBJECTID,local,oaci,iata,tipo,denominacion,condicion,control,region,fir,uso,trafico,sna,concesion,inhab,provincia,longitud,latitud,elev_m,referencia,distancia_ref,direccion_ref,coordenadas
-58.4094409996429,-34.640730000327,459,HBC,,,Helipuerto,BUENOS AIRES/B. CHURRUCA,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,CIUDAD AUTÓNOMA DE BUENOS AIRES,-58.409441,-34.64073,6,Ciudad de Buenos Aires,0,O,"34°38'27""S  58°24'34""W"
-71.3656799998589,-41.1611609999804,460,HBA,,,Helipuerto,SAN CARLOS DE BARILOCHE/ARELAUQUEN,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,RÍO NEGRO,-71.36568,-41.161161,945,San Carlos de Bariloche,8,SO,"41° 9'40""S  71°21'56""W"
-58.4604250003741,-34.6939179996674,461,HAU,,,Helipuerto,BUENOS AIRES/AUTÓDROMO CIUDAD DE BS. AS.,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,CIUDAD AUTÓNOMA DE BUENOS AIRES,-58.460425,-34.693918,16,,0,Lindando,"34°41'38""S  58°27'38""W"
-64.3146029997166,-32.2035400000603,462,HAT,,,Helipuerto,ALMAFUERTE/TRANSENER S.A.,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.314603,-32.20354,500,Almafuerte,6.3,O,"32°12'13""S  64°18'53""W"
-60.5008333303206,-31.7086111099952,463,HAS,,,Helipuerto,PARANÁ/AMARRAS DEL SOL,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-60.50083333,-31.70861111,16,Paraná,4,NE,"31°42'31""S  60°30' 3""W"
-68.2808329999951,-52.5227779997956,464,HAM,,,Helipuerto,HELIPLATAFORMA AM3,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-68.280833,-52.522778,41,Estrecho de Magallanes,0,Lindando,"52°31'22""S  68°16'51""W"
-64.4970369998659,-31.4141499997248,465,HAI,,,Helipuerto,VILLA CARLOS PAZ/NORBERTO CORDEIRO,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.497037,-31.41415,621,Margen E Río San Antonio y Río Uruguay,0,Lindando,"31°24'51""S  64°29'49""W"
-58.970858999803,-34.5332499999693,466,HAG,,,Helipuerto,LUJAN/SOL DE AGOSTO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.970859,-34.53325,10,Luján,5,E,"34°31'60""S  58°58'15""W"
-68.3124999998607,-52.5488890002566,467,HAD,,,Helipuerto,HELIPLATAFORMA AM2,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-68.3125,-52.548889,44,Estrecho de Magallanes,0,Lindando,"52°32'56""S  68°18'45""W"
-64.7165430003504,-32.6898930003037,468,HAC,,,Helipuerto,ALPA CORRAL/JUAN Y LUCI,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.716543,-32.689893,733,Alpa Corral,0,SO,"32°41'24""S  64°42'60""W"
-68.385832999696,-52.5191669998383,469,HAB,,,Helipuerto,HELIPLATAFORMA AM1,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-68.385833,-52.519167,30,Estrecho de Magallanes,0,Lindando,"52°31' 9""S  68°23' 9""W"
-64.5286900003862,-26.5791599999488,470,GYT,,,Aeródromo,GOBERNADOR GARMENDIA/AGRO SERVICIO YORIS,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,TUCUMÁN,-64.52869,-26.57916,318,Gobernador Garmendia,3,E,"26°34'45""S  64°31'43""W"
-59.246989999693,-29.1697500000605,471,GYA,,,Aeródromo,GOYA/AEROCLUB,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CORRIENTES,-59.24699,-29.16975,38,Goya,1.5,SE,"29°10'11""S  59°14'49""W"
-60.1338888904124,-38.0330555603475,472,GVZ,,,Aeródromo,GONZALEZ CHAVES,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-60.13388889,-38.03305556,194,Adolfo Gonzalez Cháves,2.5,O,"38° 1'59""S  60° 8' 2""W"
-67.7241666699713,-34.9697222201643,473,GVA,,,Aeródromo,GENERAL ALVEAR/AEROCLUB,PRIVADO,NOCONTROL,RANO,SAMF,CIVIL,Nacional,NO,NO,NO,MENDOZA,-67.72416667,-34.96972222,466,General Alvear,4,O,"34°58'11""S  67°43'27""W"
-58.6127777795607,-33.0055555601225,474,GUA,SAAG,GHU,Aeródromo,GUALEGUAYCHÚ,PUBLICO,CONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.61277778,-33.00555556,23,Gualeguaychú,8,O,"33° 0'20""S  58°36'46""W"
-63.557079999934,-37.7051600000202,475,GTE,,,Aeródromo,GUATRACHE,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,LA PAMPA,-63.55708,-37.70516,175,Guatrache,3,SSO,"37°42'19""S  63°33'25""W"
-56.88124000009,-29.3044399997216,476,GSE,,,Aeródromo,GUAVIRAVÍ/EA. SANTA ELISA,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CORRIENTES,-56.88124,-29.30444,63,Guaviraví,8.7,NO,"29°18'16""S  56°52'52""W"
-59.0005555603643,-34.5827777798255,477,GRZ,,,Aeródromo,GENERAL RODRIGUEZ,PRIVADO,NOCONTROL,RACE,SAEF,ULM,Nacional,NO,NO,NO,BUENOS AIRES,-59.00055556,-34.58277778,28,General Rodriguez,10,SE,"34°34'58""S  59° 0' 2""W"
-70.1622222204051,-48.7833333302712,478,GRE,SAWR,GGS,Aeródromo,GOBERNADOR GREGORES,PUBLICO,AERADIO,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,SANTA CRUZ,-70.16222222,-48.78333333,356,Gobernador Gregores,5,E,"48°46'60""S  70° 9'44""W"
-67.7495200001015,-53.7776000001505,479,GRA,SAWE,RGA,Aeródromo,RÍO GRANDE,PUBLICO,CONTROL,RASU,SAVF,,Internacional,SI,SI,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-67.74952,-53.7776,20,Río Grande,9,NO,"53°46'39""S  67°44'58""W"
-61.2748399996469,-27.3440099996384,480,GPO,,,Aeródromo,GENERAL PINEDO,PUBLICO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CHACO,-61.27484,-27.34401,91,General Pinedo,2,E,"27°20'38""S  61°16'29""W"
-61.4744444403576,-27.2602777797562,481,GPK,,,Aeródromo,GENERAL PINEDO/KALBERMATTER,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CHACO,-61.47444444,-27.26027778,101,General Pinedo,20,NO,"27°15'37""S  61°28'28""W"
-63.7588888901823,-35.6947222201441,482,GPI,SAZG,GPO,Aeródromo,GENERAL PICO,PUBLICO,AERADIO,RACE,SAEF,CIVIL,Nacional,SI,SI,NO,LA PAMPA,-63.75888889,-35.69472222,140,General Pico,3.5,SO,"35°41'41""S  63°45'32""W"
-63.7180555602092,-35.6736111099675,483,GPF,,,Aeródromo,GENERAL PICO/CEREALES ANAHÍ RUCA,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,LA PAMPA,-63.71805556,-35.67361111,139,General Pico,3,E,"35°40'25""S  63°43' 5""W"
-58.085799999821,-35.0955600003036,484,GOZ,,,Aeródromo,GÓMEZ,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.0858,-35.09556,19,Gómez,8,SE,"35° 5'44""S  58° 5' 9""W"
-59.218739999827,-29.1059500001863,485,GOY,SATG,OYA,Aeródromo,GOYA,PUBLICO,CONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CORRIENTES,-59.21874,-29.10595,39,Goya,6,NE,"29° 6'21""S  59°13' 7""W"
-66.2940299996946,-30.3441600003394,486,GOR,SACT,,Aeródromo,GOBERNADOR GORDILLO/CHAMICAL,PUBLICO,AERADIO,RANO,SACF,CIVIL,Nacional,NO,NO,NO,LA RIOJA,-66.29403,-30.34416,458,El Chamical,2,E,"30°20'39""S  66°17'39""W"
-61.3657899997578,-32.80887000031,487,GOM,,,Aeródromo,CAÑADA DE GÓMEZ,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-61.36579,-32.80887,82,Cañada de Gómez,1.5,E,"32°48'32""S  61°21'57""W"
-59.8341499995657,-33.6685700001984,488,GOC,,,Aeródromo,GOBERNADOR CASTRO/EL GIRASOL,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.83415,-33.66857,28,Gobernador Castro,4,SE,"33°40' 7""S  59°50' 3""W"
-61.0208333302083,-34.9772222199098,489,GNV,,,Aeródromo,GENERAL VIAMONTE/LOS TOLDOS,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-61.02083333,-34.97722222,72,General Viamonte,3.1,NE,"34°58'38""S  61° 1'15""W"
-67.6197222198832,-39.0000000001389,490,GNR,SAHR,GNR,Aeródromo,GENERAL ROCA/DR. ARTURO HUMBERTO ILLIA,PUBLICO,AERADIO,RACE,SAEF,CIVIL,Nacional,SI,NO,NO,RÍO NEGRO,-67.61972222,-39,260,General Roca,4.8,NO,"39° 0' 0""S  67°37'11""W"
-67.6931900002487,-35.0593899998455,491,GNA,SAMA,,Aeródromo,GENERAL ALVEAR,PUBLICO,NOCONTROL,RANO,SAMF,CIVIL,Nacional,NO,NO,NO,MENDOZA,-67.69319,-35.05939,454,General Alvear,7.5,S,"35° 3'34""S  67°41'35""W"
-58.5648300000482,-32.9414000000327,492,GLP,,,Aeródromo,GUALEGUAYCHÚ/EA. LA PROVIDENCIA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.56483,-32.9414,20,Gualeguaychú,8,N,"32°56'29""S  58°33'53""W"
-58.5222222198096,-32.9775000001128,493,GLM,,,Aeródromo,GUALEGUAYCHÚ/BLM CABAÑAS,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.52222222,-32.9775,7.17,Gualeguaychú,2.2,OSO,"32°58'39""S  58°31'20""W"
-58.9163888898807,-34.9205555601425,494,GLH,,,Aeródromo,GENERAL LAS HERAS,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.91638889,-34.92055556,35,General Las Heras,3,E,"34°55'14""S  58°54'59""W"
-59.1794899999495,-29.1585200002705,495,GIT,,,Aeródromo,GOYA/ITALAVIATION,PRIVADO,NOCONTROL,RANE,SARR,AEROAPP,Nacional,NO,NO,NO,CORRIENTES,-59.17949,-29.15852,64,Goya,7,E,"29° 9'31""S  59°10'46""W"
-59.4247222203402,-34.4702777798366,496,GIL,,,Aeródromo,SAN ANDRÉS DE GILES,PUBLICO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-59.42472222,-34.47027778,51,San Andrés de Giles,3,SE,"34°28'13""S  59°25'29""W"
-59.0358333304297,-34.6802777797681,497,GEZ,,,Aeródromo,GENERAL RODRIGUEZ/EAA,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.03583333,-34.68027778,28,General Rodriguez,10,SE,"34°40'49""S  59° 2' 9""W"
-57.0238888901167,-37.2344444399096,498,GES,SAZV,VLG,Aeródromo,VILLA GESELL,PUBLICO,AERADIO,RACE,SAEF,,Nacional,SI,NO,NO,BUENOS AIRES,-57.02388889,-37.23444444,10,Villa Gesell,3,O,"37°14' 4""S  57° 1'26""W"
-58.2538888903347,-32.9747222198337,499,GEP,,,Aeródromo,GUALEGUAYCHÚ/EL POTRERO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.25388889,-32.97472222,27,Gualeguaychú,25,ONO,"32°58'29""S  58°15'14""W"
-61.6444100004332,-27.4784500000701,500,GDO,,,Aeródromo,GANCEDO/PULVERIZACIONES.M.H.,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,CHACO,-61.64441,-27.47845,97,Gancedo,3,E,"27°28'42""S  61°38'40""W"
-63.7961111103925,-32.7450000003114,501,GDH,,,Aeródromo,GENERAL DEHEZA,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-63.79611111,-32.745,274,General Deheza,0.3,NE,"32°44'42""S  63°47'46""W"
-60.3691666698324,-30.3872222199119,502,GCR,,,Aeródromo,GOBERNADOR CRESPO/AEROCLUB,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-60.36916667,-30.38722222,52,Gobernador Crespo,4.5,SE,"30°23'14""S  60°22' 9""W"
-65.4188888900311,-24.7458333302327,503,GBL,,,Aeródromo,SALTA/GENERAL BELGRANO,PUBLICO,NOCONTROL,RANO,SACF,,Nacional,NO,NO,NO,SALTA,-65.41888889,-24.74583333,1261,Salta,3,N,"24°44'45""S  65°25' 8""W"
-58.4632699999132,-35.75191000031,504,GBE,,,Aeródromo,GENERAL BELGRANO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.46327,-35.75191,12,General Belgrano,3,E,"35°45' 7""S  58°27'48""W"
-62.9988300002515,-34.996150000365,505,GAS,,,Aeródromo,GENERAL VILLEGAS,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-62.99883,-34.99615,117,General Villegas,4.5,NNE,"34°59'46""S  62°59'56""W"
-59.9069900003797,-35.9789499997016,506,GAR,,,Aeródromo,GENERAL ALVEAR,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.90699,-35.97895,50,General Alvear,11.5,NE,"35°58'44""S  59°54'25""W"
-69.3121700002083,-51.6088099997611,507,GAL,SAWG,RGL,Aeródromo,RÍO GALLEGOS/PILOTO CIVIL NORBERTO FERNANDEZ,PUBLICO,CONTROL,RASU,SAVF,,Internacional,SI,SI,NO,SANTA CRUZ,-69.31217,-51.60881,19,Río Gallegos,4.5,OSO,"51°36'32""S  69°18'44""W"
-61.6587699996445,-27.4948600002952,508,GAI,,,Aeródromo,GANCEDO/AGROAIRE,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CHACO,-61.65877,-27.49486,115,Gancedo,1,SE,"27°29'41""S  61°39'32""W"
-59.4399200000636,-33.0383200003636,509,GAA,,,Aeródromo,GUALEGUAY/AGROAEREO GUALEGUAY,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-59.43992,-33.03832,16,Gualeguay,17,NO,"33° 2'18""S  59°26'24""W"
-58.3166666703102,-34.8266666699846,510,FVA,,,Aeródromo,FLORENCIO VARELA/EL PÁJARO,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.31666667,-34.82666667,16,Florencio Varela,3.5,SO,"34°49'36""S  58°19' 0""W"
-64.3797299999242,-30.379339999897,511,FUN,,,Aeródromo,DEAN FUNES,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.37973,-30.37934,689,Dean Funes,4.5,NNO,"30°22'46""S  64°22'47""W"
-58.2280555598056,-26.2127777798759,512,FSA,SARF,FMA,Aeródromo,FORMOSA,PUBLICO,CONTROL,RANE,SARR,CIVIL,Internacional,SI,SI,NO,FORMOSA,-58.22805556,-26.21277778,59,Formosa,7,S,"26°12'46""S  58°13'41""W"
-65.1133333295662,-28.6286111100007,513,FRS,,,Aeródromo,FRÍAS,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,SANTIAGO DEL ESTERO,-65.11333333,-28.62861111,330,Frías,2,NE,"28°37'43""S  65° 6'48""W"
-64.9632300001229,-25.8261600001501,514,FRO,,,Aeródromo,ROSARIO DE LA FRONTERA,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,SALTA,-64.96323,-25.82616,837,Rosario de la Frontera,3.6,S,"25°49'34""S  64°57'48""W"
-62.1330555602751,-31.4130555603543,515,FRA,,,Aeródromo,SAN FRANCISCO,PUBLICO,NOCONTROL,RANO,SACF,,Nacional,NO,NO,NO,CÓRDOBA,-62.13305556,-31.41305556,114,San Francisco,5,ONO,"31°24'47""S  62° 7'59""W"
-58.2983333300707,-26.3013888899192,516,FOR,,,Aeródromo,FORMOSA/AEROCLUB,PUBLICO,AERADIO,RANE,SARR,CIVIL,Nacional,NO,NO,NO,FORMOSA,-58.29833333,-26.30138889,70,Formosa,15,SO,"26°18' 5""S  58°17'54""W"
-64.2584700004056,-31.4419499996992,517,FMA,SACA,,Aeródromo,CÓRDOBA/CAPITÁN D. OMAR DARIO GELARDI,PUBLICO,AERADIO,RANO,SACF,MIL,Nacional,NO,NO,NO,CÓRDOBA,-64.25847,-31.44195,486,Córdoba,7,SO,"31°26'31""S  64°15'30""W"
-59.1005555596517,-36.0663888901645,518,FLO,,,Aeródromo,LAS FLORES,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.10055556,-36.06638889,34,Las Flores,5,S,"36° 3'59""S  59° 6' 2""W"
-61.5011111101281,-33.4680555602352,519,FIM,,,Aeródromo,FIRMAT,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,SANTA FÉ,-61.50111111,-33.46805556,105,Firmat,1.7,SO,"33°28' 5""S  61°30' 4""W"
-58.5909099998696,-34.4545399999303,520,FDO,SADF,FDO,Aeródromo,SAN FERNANDO,PUBLICO,CONTROL,RACE,SAEF,,Internacional,SI,SI,NO,BUENOS AIRES,-58.59091,-34.45454,3,San Fernando,2,SO,"34°27'16""S  58°35'27""W"
-63.3230555598799,-23.2425000002184,521,FDD,,,Aeródromo,FORTÍN DRAGONES/EL DESAFÍO,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,SALTA,-63.32305556,-23.2425,244,Dragones,2,NE,"23°14'33""S  63°19'23""W"
-58.706666670226,-30.8522222201799,522,FAG,,,Aeródromo,FEDERAL/LA ANGELITA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.70666667,-30.85222222,70,Federal,13,NNE,"30°51' 8""S  58°42'24""W"
-61.5112400003338,-33.429089999687,523,FAE,,,Aeródromo,FIRMAT/AEROCLUB,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-61.51124,-33.42909,105,Firmat,3,NO,"33°25'45""S  61°30'40""W"
-58.2033333302985,-34.7463888900393,524,EZP,,,Aeródromo,EZPELETA,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.20333333,-34.74638889,3,Ezpeleta,3,ENE,"34°44'47""S  58°12'12""W"
-58.5358333303995,-34.8222222198761,525,EZE,SAEZ,EZE,Aeródromo,EZEIZA/MINISTRO PISTARINI,PUBLICO,CONTROL,RACE,SAEF,CIVIL,Internacional,SI,SI,NO,BUENOS AIRES,-58.53583333,-34.82222222,20.5,Capital Federal,22,SSO,"34°49'20""S  58°32' 9""W"
-58.3996099997685,-30.5204199997494,526,EZA,,,Aeródromo,LOS CONQUISTADORES/BUENA ESPERANZA,PRIVADO,NOCONTROL,RANE,SAEF,,Nacional,NO,NO,NO,ENTRE RÍOS,-58.39961,-30.52042,75,Los Conquistadores,8,NE,"30°31'14""S  58°23'59""W"
-56.0710599996489,-28.0409900003574,527,EVC,,,Aeródromo,GDOR. VALENTIN VIRASORO/EA. VILLA CORINA,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CORRIENTES,-56.07106,-28.04099,123,Gobernador Valentín Virasoro,5,O,"28° 2'28""S  56° 4'16""W"
-61.7163399997795,-32.2161999999883,528,ETB,,,Aeródromo,EL TREBOL,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-61.71634,-32.2162,92,El Trebol,5,O,"32°12'58""S  61°42'59""W"
-58.5913199999484,-25.0433799997874,529,ESR,,,Aeródromo,EL ESPINILLO/ESTANCIA SAN RAFAEL,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,FORMOSA,-58.59132,-25.04338,88,El Espinillo,8,SE,"25° 2'36""S  58°35'29""W"
-71.1355399999592,-42.9038100000126,530,ESQ,SAVE,EQS,Aeródromo,ESQUEL/BRIGADIER GENERAL ANTONIO PARODI,PUBLICO,CONTROL,RASU,SAVF,CIVIL,Nacional,SI,SI,NO,CHUBUT,-71.13554,-42.90381,799,Esquel,12,ESE,"42°54'14""S  71° 8' 8""W"
-59.535210000264,-30.0476200001787,531,ESN,,,Aeródromo,ESQUINA,PUBLICO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CORRIENTES,-59.53521,-30.04762,39,Esquina,4,S,"30° 2'51""S  59°32' 7""W"
-65.3665699999742,-34.0010999998855,532,ERT,,,Aeródromo,VILLA MERCEDES/EA. DON ROBERTO,PRIVADO,NOCONTROL,RANO,SAMF,,Nacional,NO,NO,NO,SAN LUIS,-65.36657,-34.0011,436,Villa Mercedes,37,SSE,"34° 0' 4""S  65°21'60""W"
-61.9269600002208,-29.8716100002491,533,ERE,SANW,CRR,Aeródromo,CERES,PUBLICO,AERADIO,RANO,SACF,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-61.92696,-29.87161,87,Ceres,0.7,NE,"29°52'18""S  61°55'37""W"
-60.8452777795968,-31.4733333301109,534,EPZ,,,Aeródromo,ESPERANZA,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-60.84527778,-31.47333333,38,Esperanza,8,E,"31°28'24""S  60°50'43""W"
-58.8190000002735,-27.5874400001289,535,ENV,,,Aeródromo,RIACHUELO/NUEVA VALENCIA,PRIVADO,NOCONTROL,RANE,SARR,,Nacional,NO,NO,NO,CORRIENTES,-58.819,-27.58744,57,Corrientes,13.5,S,"27°35'15""S  58°49' 8""W"
-58.7897222199245,-34.5599999996318,536,ENO,SADJ,,Aeródromo,MARIANO MORENO,PUBLICO,CONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-58.78972222,-34.56,32,José C. Paz,7,S,"34°33'36""S  58°47'23""W"
-58.3599399997665,-35.1944100002779,537,EML,,,Aeródromo,CORONEL BRANDSEN/EL MANANTIAL,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.35994,-35.19441,15,Coronel Brandsen,12.5,OSO,"35°11'40""S  58°21'36""W"
-71.1708333297436,-42.0299999999278,538,EMA,SAVD,EMX,Aeródromo,EL MAITÉN,PUBLICO,AERADIO,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,CHUBUT,-71.17083333,-42.03,718,El Maitén,3,N,"42° 1'48""S  71°10'15""W"
-57.962499999954,-34.9749999999762,539,ELZ,,,Aeródromo,ELIZALDE,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-57.9625,-34.975,7,Rufino de Elizalde,2,SSO,"34°58'30""S  57°57'45""W"
-64.186720000086,-36.5971200003046,540,ELP,,,Aeródromo,SANTA ROSA/EL PAMPERO,PUBLICO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,LA PAMPA,-64.18672,-36.59712,178,Santa Rosa,10,NE,"36°35'50""S  64°11'12""W"
-58.1049999996123,-38.308611109746,541,ELL,,,Aeródromo,MAR DEL SUR/EA. LUCILA,PRIVADO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-58.105,-38.30861111,22,Mar del Sur,5,SE,"38°18'31""S  58° 6'18""W"
-54.5747222198675,-26.3969444401589,542,ELD,SATD,ELO,Aeródromo,ELDORADO,PUBLICO,AERADIO,RANE,SARR,CIVIL,Nacional,NO,NO,NO,MISIONES,-54.57472222,-26.39694444,209,Eldorado,5,NE,"26°23'49""S  54°34'29""W"
-60.129166669746,-35.5366666698649,543,ELC,,,Aeródromo,VEINTICINCO DE MAYO/ESTANCIA LA CRIOLLA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-60.12916667,-35.53666667,48,25 de Mayo,12,SE,"35°32'12""S  60° 7'45""W"
-61.5444444398588,-32.6294444398313,544,EGO,,,Aeródromo,LAS PAREJAS/EL GAUCHO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-61.54444444,-32.62944444,105,Las Parejas,6,NNO,"32°37'46""S  61°32'40""W"
-64.140830000378,-31.4867900001559,545,EDO,SACD,,Aeródromo,CORONEL OLMEDO,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.14083,-31.48679,432,Coronel Olmedo,1.2,S,"31°29'12""S  64° 8'27""W"
-64.2749999996617,-35.8822222201062,546,ECX,,,Aeródromo,EDUARDO CASTEX,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,LA PAMPA,-64.275,-35.88222222,183,Eduardo Castex,4.5,NE,"35°52'56""S  64°16'30""W"
-72.0530555596528,-50.2799999997679,547,ECA,SAWC,FTE,Aeródromo,EL CALAFATE,PUBLICO,CONTROL,RASU,SAVF,CIVIL,Nacional,SI,SI,NO,SANTA CRUZ,-72.05305556,-50.28,204,El Calafate,16.6,ENE,"50°16'48""S  72° 3'11""W"
-60.8994444404127,-31.4055555602415,548,EBF,,,Aeródromo,ESPERANZA/ANIBAL BRIZI,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,SANTA FÉ,-60.89944444,-31.40555556,39,Esperanza,1.5,N,"31°24'20""S  60°53'58""W"
-68.3041666703298,-54.8227777797809,549,EAU,SAWO,,Aeródromo,USHUAIA/EST. AERONAVAL,PRIVADO,NOCONTROL,RASU,SAVF,,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-68.30416667,-54.82277778,6,Ushuaia,1,S,"54°49'22""S  68°18'15""W"
